,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
104,Mon Dec 25 12:00:02 +0000 2023,1739254674052501638,Ganjar Pulang Kampung Usai Kampanye di Jawa Tengah #LanjutGAN #LanjutGANsemuakerja #LanjutGANsemuamurah #GanjarSikatKorupsi #GanjarMahfud #GanjarPranowo #GerakCepat #MahfudMD #IndonesiaUnggul #IndonesiaLebihBaik  https://t.co/DyGexxHHHu,0,0,0,0,in,39074801,1739254674052501638,TPNGanjarMahfud,https://twitter.com/TPNGanjarMahfud/status/1739254674052501638
105,Tue Dec 26 07:25:55 +0000 2023,1739548075642016017,Ganjar Pranowo sksksk sekeren itu woee pak Ganjar   #MD3Debat #GanjarLebihBaik3 Hebat #MahfudLebihBaik3 Ganjar Mahfud Juara Debat,0,0,0,0,in,1731788182922952704,1739548075642016017,Jyok5197,https://twitter.com/Jyok5197/status/1739548075642016017
106,Mon Dec 25 12:00:02 +0000 2023,1739254672526106783,"Warga Jatim yakin, Ganjar Mahfud dapat membawa kebijakan yang adil dan berkeadilan. @ciggs0fours https://t.co/02LHs00QfX",0,0,0,0,in,1687112405938286592,1739254672526106783,finarahaniiii,https://twitter.com/finarahaniiii/status/1739254672526106783
107,Mon Dec 25 11:38:11 +0000 2023,1739249173390934067,@SotoAyam1970 @alextham878 Nah anda sudah memahami melebihi Prof. Mahfud. Semestinya anda jadi pembisik ya. Gampang kan jawabannya. Ngga usah muter2 terjebak teknis pembuatan produk hukum.  Sebenarnya Prof. Mahfud memang ngga nyangka belum menguasai soal CCS tsb. Anak muda kan informasi lebih kekinian.,0,0,0,0,in,199958165,1739120388343468399,dantsus,https://twitter.com/dantsus/status/1739249173390934067
108,Tue Dec 26 07:25:35 +0000 2023,1739547993018437796,"Sedangkan cawapres nomor 1 (Muhaimin Iskandar), maupun 3 (Mahfud Md) malah bingung menjawab ketika Mas Gibran memberikan pertanyaan kepada kedua Cawapres, #IndonesiaSentris #IndonesiaHijau #02Melanjutkan #AnakMudaIndonesiaEmas Prabowo Subianto""",0,1,0,0,in,3062708646,1739547979122667635,benjaminhasan_,https://twitter.com/benjaminhasan_/status/1739547993018437796
109,Mon Dec 25 12:00:02 +0000 2023,1739254672496771173,"Asosiasi Guru Ngaji (AGUNG) Tasikmalaya dan Keluarga Besar Lembaga Pondok Pesantren Indonesia, mendeklarasikan dukungan untuk paslon nomor urut 3 Ganjar Pranowo-Mahfud MD.#GanjarMahfud2024 #Jakarta Jakarta https://t.co/TS6wVcJ1dU",0,0,0,0,in,1548467549599199234,1739254672496771173,SAGAIslamDKI,https://twitter.com/SAGAIslamDKI/status/1739254672496771173
110,Mon Dec 25 11:38:09 +0000 2023,1739249165702717546,"Ganjar Mahfud, figur yang mampu menciptakan harmoni dan kesejahteraan bagi masyarakat Indonesia. @LaLisalisalisa2 https://t.co/TRIgOmczZP",0,0,0,0,in,1687305106176589824,1739249165702717546,kk1lrastiiii,https://twitter.com/kk1lrastiiii/status/1739249165702717546
111,Tue Dec 26 07:25:32 +0000 2023,1739547981152653771,"Ada relawan pendukung pasangan calon presiden nomor urut 3 Ganjar Pranowo-Mahfud Md di Kabupaten Bekasi, Jawa Barat, #IndonesiaSentris #IndonesiaHijau #02Melanjutkan #AnakMudaIndonesiaEmas Prabowo Subianto",0,1,0,0,in,3062708646,1739547979122667635,benjaminhasan_,https://twitter.com/benjaminhasan_/status/1739547981152653771
112,Mon Dec 25 12:00:00 +0000 2023,1739254665399685617,"Asosiasi Guru Ngaji (AGUNG) Tasikmalaya dan Keluarga Besar Lembaga Pondok Pesantren Indonesia, mendeklarasikan dukungan untuk paslon nomor urut 3 Ganjar Pranowo-Mahfud MD.#GanjarMahfud2024 #JawaTengah Jawa tengah Jateng https://t.co/3zSLNJ3mVb",0,0,0,0,in,1391758806,1739254665399685617,SAGAIslamJateng,https://twitter.com/SAGAIslamJateng/status/1739254665399685617
113,Mon Dec 25 11:38:07 +0000 2023,1739249159147024399,Jatim berkembang pesat berkat kebijakan progresif Ganjar Mahfud. @fussygirlll https://t.co/ppiPw5r6sx,0,0,0,0,in,1686925094638202880,1739249159147024399,saruliyann,https://twitter.com/saruliyann/status/1739249159147024399
